"PeriodeDeReference","Geo","Dguid","Infractions","Statistiques","UniteDeMesure","IdentificationDUniteDeMesure","FacteurScalaire","IdentificateurScalaire","Vecteur","Coordonnees","Valeur","Status","Symbole","Termine","Decimales"
"2017","Nouveau-Brunswick [13]","2016A000213","Fraude [2160]","Total des personnes inculpées","Nombre","223","unités","0","v44391147","7.80.7","441","","","","0"
"2017","Nouveau-Brunswick [13]","2016A000213","Fraude [2160]","Taux, total des personnes inculpées pour 100 000 personnes de 12 ans et plus","Taux","257","unités","0","v44332476","7.80.8","64.98","","","","2"
"2017","Nouveau-Brunswick [13]","2016A000213","Fraude [2160]","Total des adultes inculpés","Nombre","223","unités","0","v44372762","7.80.9","425","","","","0"
"2017","Nouveau-Brunswick [13]","2016A000213","Fraude [2160]","Taux d'adultes inculpés pour 100 000 personnes de 18 ans et plus","Taux","257","unités","0","v44410046","7.80.10","67.29","","","","2"
"2017","Nouveau-Brunswick [13]","2016A000213","Fraude [2160]","Total des jeunes inculpés","Nombre","223","unités","0","v44335210","7.80.11","16","","","","0"
"2017","Nouveau-Brunswick [13]","2016A000213","Fraude [2160]","Taux de jeunes inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v44380071","7.80.12","33.95","","","","2"
"2017","Nouveau-Brunswick [13]","2016A000213","Fraude [2160]","Total des jeunes non inculpés","Nombre","223","unités","0","v53081807","7.80.13","8","","","","0"
"2017","Nouveau-Brunswick [13]","2016A000213","Fraude [2160]","Taux de jeunes non inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v53081808","7.80.14","16.98","","","","2"
"2017","Moncton, Nouveau-Brunswick [13305]","2011S0503305","Fraude [2160]","Nombre d'affaires réel","Nombre","223","unités","0","v52121129","43.80.1","844","","","","0"
"2017","Moncton, Nouveau-Brunswick [13305]","2011S0503305","Fraude [2160]","Taux pour 100 000 habitants","Taux","257","unités","0","v52121135","43.80.2","529.71","","","","2"
"2017","Moncton, Nouveau-Brunswick [13305]","2011S0503305","Fraude [2160]","Variation du taux en pourcentage","Pourcent","239","unités","0","v52121134","43.80.3","84.42","","","","2"
"2017","Moncton, Nouveau-Brunswick [13305]","2011S0503305","Fraude [2160]","Nombre d'affaire non fondée","Nombre","223","unités","0","v1000174999","43.80.15","66","","","","0"
"2017","Moncton, Nouveau-Brunswick [13305]","2011S0503305","Fraude [2160]","Pourcentage d’affaires non fondées","Pourcent","239","unités","0","v1000175000","43.80.16","7.25","","","","2"
"2017","Moncton, Nouveau-Brunswick [13305]","2011S0503305","Fraude [2160]","Total des affaires classées","Nombre","223","unités","0","v52121137","43.80.4","160","","","","0"
"2017","Moncton, Nouveau-Brunswick [13305]","2011S0503305","Fraude [2160]","Affaires classées par mise en accusation","Nombre","223","unités","0","v52121132","43.80.5","137","","","","0"
"2017","Moncton, Nouveau-Brunswick [13305]","2011S0503305","Fraude [2160]","Affaires classées sans mise en accusation","Nombre","223","unités","0","v52121133","43.80.6","23","","","","0"
"2017","Moncton, Nouveau-Brunswick [13305]","2011S0503305","Fraude [2160]","Total des personnes inculpées","Nombre","223","unités","0","v52121136","43.80.7","145","","","","0"
"2017","Moncton, Nouveau-Brunswick [13305]","2011S0503305","Fraude [2160]","Taux, total des personnes inculpées pour 100 000 personnes de 12 ans et plus","Taux","257","unités","0","v52121138","43.80.8","103.69","","","","2"
"2017","Moncton, Nouveau-Brunswick [13305]","2011S0503305","Fraude [2160]","Total des adultes inculpés","Nombre","223","unités","0","v52121130","43.80.9","142","","","","0"
"2017","Moncton, Nouveau-Brunswick [13305]","2011S0503305","Fraude [2160]","Taux d'adultes inculpés pour 100 000 personnes de 18 ans et plus","Taux","257","unités","0","v52121131","43.80.10","109.30","","","","2"
"2017","Moncton, Nouveau-Brunswick [13305]","2011S0503305","Fraude [2160]","Total des jeunes inculpés","Nombre","223","unités","0","v52121139","43.80.11","3","","","","0"
"2017","Moncton, Nouveau-Brunswick [13305]","2011S0503305","Fraude [2160]","Taux de jeunes inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v52121140","43.80.12","30.25","","","","2"
"2017","Moncton, Nouveau-Brunswick [13305]","2011S0503305","Fraude [2160]","Total des jeunes non inculpés","Nombre","223","unités","0","v53082766","43.80.13","2","","","","0"
"2017","Moncton, Nouveau-Brunswick [13305]","2011S0503305","Fraude [2160]","Taux de jeunes non inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v53082767","43.80.14","20.17","","","","2"
"2017","Saint John, Nouveau-Brunswick [13310]","2011S0503310","Fraude [2160]","Nombre d'affaires réel","Nombre","223","unités","0","v44356266","8.80.1","462","","","","0"
"2017","Saint John, Nouveau-Brunswick [13310]","2011S0503310","Fraude [2160]","Taux pour 100 000 habitants","Taux","257","unités","0","v44331154","8.80.2","357.23","","","","2"
"2017","Saint John, Nouveau-Brunswick [13310]","2011S0503310","Fraude [2160]","Variation du taux en pourcentage","Pourcent","239","unités","0","v44349010","8.80.3","25.87","","","","2"
"2017","Saint John, Nouveau-Brunswick [13310]","2011S0503310","Fraude [2160]","Nombre d'affaire non fondée","Nombre","223","unités","0","v1000153719","8.80.15","39","","","","0"
"2017","Saint John, Nouveau-Brunswick [13310]","2011S0503310","Fraude [2160]","Pourcentage d’affaires non fondées","Pourcent","239","unités","0","v1000153720","8.80.16","7.78","","","","2"
"2017","Saint John, Nouveau-Brunswick [13310]","2011S0503310","Fraude [2160]","Total des affaires classées","Nombre","223","unités","0","v44378471","8.80.4","192","","","","0"
"2017","Saint John, Nouveau-Brunswick [13310]","2011S0503310","Fraude [2160]","Affaires classées par mise en accusation","Nombre","223","unités","0","v44365513","8.80.5","85","","","","0"
"2017","Saint John, Nouveau-Brunswick [13310]","2011S0503310","Fraude [2160]","Affaires classées sans mise en accusation","Nombre","223","unités","0","v44375438","8.80.6","107","","","","0"
"2017","Saint John, Nouveau-Brunswick [13310]","2011S0503310","Fraude [2160]","Total des personnes inculpées","Nombre","223","unités","0","v44353793","8.80.7","76","","","","0"
"2017","Saint John, Nouveau-Brunswick [13310]","2011S0503310","Fraude [2160]","Taux, total des personnes inculpées pour 100 000 personnes de 12 ans et plus","Taux","257","unités","0","v44335763","8.80.8","67.27","","","","2"
"2017","Saint John, Nouveau-Brunswick [13310]","2011S0503310","Fraude [2160]","Total des adultes inculpés","Nombre","223","unités","0","v44343082","8.80.9","75","","","","0"
"2017","Saint John, Nouveau-Brunswick [13310]","2011S0503310","Fraude [2160]","Taux d'adultes inculpés pour 100 000 personnes de 18 ans et plus","Taux","257","unités","0","v44413076","8.80.10","71.85","","","","2"
"2017","Saint John, Nouveau-Brunswick [13310]","2011S0503310","Fraude [2160]","Total des jeunes inculpés","Nombre","223","unités","0","v44356428","8.80.11","1","","","","0"
"2017","Saint John, Nouveau-Brunswick [13310]","2011S0503310","Fraude [2160]","Taux de jeunes inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v44349321","8.80.12","11.63","","","","2"
"2017","Saint John, Nouveau-Brunswick [13310]","2011S0503310","Fraude [2160]","Total des jeunes non inculpés","Nombre","223","unités","0","v53083804","8.80.13","3","","","","0"
"2017","Saint John, Nouveau-Brunswick [13310]","2011S0503310","Fraude [2160]","Taux de jeunes non inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v53083805","8.80.14","34.90","","","","2"
"2017","Québec [24]","2016A000224","Fraude [2160]","Nombre d'affaires réel","Nombre","223","unités","0","v44364126","9.80.1","15384","","","","0"
"2017","Québec [24]","2016A000224","Fraude [2160]","Taux pour 100 000 habitants","Taux","257","unités","0","v44362199","9.80.2","185.40","","","","2"
"2017","Québec [24]","2016A000224","Fraude [2160]","Variation du taux en pourcentage","Pourcent","239","unités","0","v44372477","9.80.3","0.84","","","","2"
"2017","Québec [24]","2016A000224","Fraude [2160]","Nombre d'affaire non fondée","Nombre","223","unités","0","v1000154327","9.80.15","682","","","","0"
"2017","Québec [24]","2016A000224","Fraude [2160]","Pourcentage d’affaires non fondées","Pourcent","239","unités","0","v1000154328","9.80.16","4.24","","","","2"
"2017","Québec [24]","2016A000224","Fraude [2160]","Total des affaires classées","Nombre","223","unités","0","v44396493","9.80.4","4782","","","","0"
"2017","Québec [24]","2016A000224","Fraude [2160]","Affaires classées par mise en accusation","Nombre","223","unités","0","v44331408","9.80.5","3286","","","","0"
"2017","Québec [24]","2016A000224","Fraude [2160]","Affaires classées sans mise en accusation","Nombre","223","unités","0","v44407183","9.80.6","1496","","","","0"
"2017","Québec [24]","2016A000224","Fraude [2160]","Total des personnes inculpées","Nombre","223","unités","0","v44406077","9.80.7","2920","","","","0"
"2017","Québec [24]","2016A000224","Fraude [2160]","Taux, total des personnes inculpées pour 100 000 personnes de 12 ans et plus","Taux","257","unités","0","v44387583","9.80.8","40.37","","","","2"
"2017","Québec [24]","2016A000224","Fraude [2160]","Total des adultes inculpés","Nombre","223","unités","0","v44414768","9.80.9","2817","","","","0"
"2017","Québec [24]","2016A000224","Fraude [2160]","Taux d'adultes inculpés pour 100 000 personnes de 18 ans et plus","Taux","257","unités","0","v44401990","9.80.10","41.76","","","","2"
"2017","Québec [24]","2016A000224","Fraude [2160]","Total des jeunes inculpés","Nombre","223","unités","0","v44394313","9.80.11","103","","","","0"
"2017","Québec [24]","2016A000224","Fraude [2160]","Taux de jeunes inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v44391008","9.80.12","21.12","","","","2"
"2017","Québec [24]","2016A000224","Fraude [2160]","Total des jeunes non inculpés","Nombre","223","unités","0","v53084129","9.80.13","153","","","","0"
"2017","Québec [24]","2016A000224","Fraude [2160]","Taux de jeunes non inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v53084130","9.80.14","31.38","","","","2"
"2017","Saguenay, Québec [24408]","2011S0503408","Fraude [2160]","Nombre d'affaires réel","Nombre","223","unités","0","v44345802","10.80.1","285","","","","0"
"2017","Saguenay, Québec [24408]","2011S0503408","Fraude [2160]","Taux pour 100 000 habitants","Taux","257","unités","0","v44372028","10.80.2","169.33","","","","2"
"2017","Saguenay, Québec [24408]","2011S0503408","Fraude [2160]","Variation du taux en pourcentage","Pourcent","239","unités","0","v44384950","10.80.3","7.78","","","","2"
"2017","Saguenay, Québec [24408]","2011S0503408","Fraude [2160]","Nombre d'affaire non fondée","Nombre","223","unités","0","v1000154935","10.80.15","34","","","","0"
"2017","Saguenay, Québec [24408]","2011S0503408","Fraude [2160]","Pourcentage d’affaires non fondées","Pourcent","239","unités","0","v1000154936","10.80.16","10.66","","","","2"
"2017","Saguenay, Québec [24408]","2011S0503408","Fraude [2160]","Total des affaires classées","Nombre","223","unités","0","v44357693","10.80.4","99","","","","0"
"2017","Saguenay, Québec [24408]","2011S0503408","Fraude [2160]","Affaires classées par mise en accusation","Nombre","223","unités","0","v44413889","10.80.5","78","","","","0"
"2017","Saguenay, Québec [24408]","2011S0503408","Fraude [2160]","Affaires classées sans mise en accusation","Nombre","223","unités","0","v44377868","10.80.6","21","","","","0"
"2017","Saguenay, Québec [24408]","2011S0503408","Fraude [2160]","Total des personnes inculpées","Nombre","223","unités","0","v44330554","10.80.7","58","","","","0"
"2017","Saguenay, Québec [24408]","2011S0503408","Fraude [2160]","Taux, total des personnes inculpées pour 100 000 personnes de 12 ans et plus","Taux","257","unités","0","v44415447","10.80.8","39.07","","","","2"
"2017","Saguenay, Québec [24408]","2011S0503408","Fraude [2160]","Total des adultes inculpés","Nombre","223","unités","0","v44338812","10.80.9","57","","","","0"
"2017","Saguenay, Québec [24408]","2011S0503408","Fraude [2160]","Taux d'adultes inculpés pour 100 000 personnes de 18 ans et plus","Taux","257","unités","0","v44348576","10.80.10","40.91","","","","2"
"2017","Saguenay, Québec [24408]","2011S0503408","Fraude [2160]","Total des jeunes inculpés","Nombre","223","unités","0","v44408745","10.80.11","1","","","","0"
"2017","Saguenay, Québec [24408]","2011S0503408","Fraude [2160]","Taux de jeunes inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v44372079","10.80.12","10.96","","","","2"
"2017","Saguenay, Québec [24408]","2011S0503408","Fraude [2160]","Total des jeunes non inculpés","Nombre","223","unités","0","v53084239","10.80.13","1","","","","0"
"2017","Saguenay, Québec [24408]","2011S0503408","Fraude [2160]","Taux de jeunes non inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v53084240","10.80.14","10.96","","","","2"
"2017","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Nombre d'affaires réel","Nombre","223","unités","0","v44363913","11.80.1","1780","","","","0"
"2017","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Taux pour 100 000 habitants","Taux","257","unités","0","v44378148","11.80.2","221.88","","","","2"
"2017","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Variation du taux en pourcentage","Pourcent","239","unités","0","v44401405","11.80.3","10.59","","","","2"
"2017","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Nombre d'affaire non fondée","Nombre","223","unités","0","v1000155543","11.80.15","112","","","","0"
"2017","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Pourcentage d’affaires non fondées","Pourcent","239","unités","0","v1000155544","11.80.16","5.92","","","","2"
"2017","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Total des affaires classées","Nombre","223","unités","0","v44365531","11.80.4","460","","","","0"
"2017","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Affaires classées par mise en accusation","Nombre","223","unités","0","v44415938","11.80.5","371","","","","0"
"2017","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Affaires classées sans mise en accusation","Nombre","223","unités","0","v44414583","11.80.6","89","","","","0"
"2017","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Total des personnes inculpées","Nombre","223","unités","0","v44344708","11.80.7","337","","","","0"
"2017","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Taux, total des personnes inculpées pour 100 000 personnes de 12 ans et plus","Taux","257","unités","0","v44327460","11.80.8","47.87","","","","2"
"2017","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Total des adultes inculpés","Nombre","223","unités","0","v44359593","11.80.9","323","","","","0"
"2017","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Taux d'adultes inculpés pour 100 000 personnes de 18 ans et plus","Taux","257","unités","0","v44362803","11.80.10","48.84","","","","2"
"2017","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Total des jeunes inculpés","Nombre","223","unités","0","v44363775","11.80.11","14","","","","0"
"2017","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Taux de jeunes inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v44408073","11.80.12","32.81","","","","2"
"2017","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Total des jeunes non inculpés","Nombre","223","unités","0","v53085150","11.80.13","11","","","","0"
"2017","Québec, Québec [24421]","2011S0503421","Fraude [2160]","Taux de jeunes non inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v53085151","11.80.14","25.78","","","","2"
